,P,R2,a,b,pred_plt
31,0.7821782178217822,0.8156504018389954,0.884265055303883,0.012718365180970664,0.9770566975445903
32,0.7821782178217822,0.8156504018389954,0.884265055303883,0.012718365180970664,0.9765556568505335
33,0.7722772277227723,0.8156504018389954,0.884265055303883,0.012718365180970664,0.9764610946604624
34,0.7623762376237624,0.8156504018389954,0.884265055303883,0.012718365180970664,0.9763689177628364
35,0.7623762376237624,0.8156504018389954,0.884265055303883,0.012718365180970664,0.9763100230495182
36,0.7623762376237624,0.8156504018389954,0.884265055303883,0.012718365180970664,0.976032110757422
37,0.7623762376237624,0.8156504018389954,0.884265055303883,0.012718365180970664,0.975664961557809
38,0.7623762376237624,0.8156504018389954,0.884265055303883,0.012718365180970664,0.9752222574777588
39,0.7623762376237624,0.8156504018389954,0.884265055303883,0.012718365180970664,0.9750868126572895
40,0.7623762376237624,0.8156504018389954,0.884265055303883,0.012718365180970664,0.9749784257651397
41,0.7623762376237624,0.8156504018389954,0.884265055303883,0.012718365180970664,0.974944192543914
42,0.7623762376237624,0.8156504018389954,0.884265055303883,0.012718365180970664,0.9748087507072983
43,0.7722772277227723,0.8156504018389954,0.884265055303883,0.012718365180970664,0.9743029729760749
44,0.7722772277227723,0.8156504018389954,0.884265055303883,0.012718365180970664,0.974239492973747
45,0.7722772277227723,0.8156504018389954,0.884265055303883,0.012718365180970664,0.973972739032338
46,0.7722772277227723,0.8156504018389954,0.884265055303883,0.012718365180970664,0.9735112596246244
47,0.7722772277227723,0.8156504018389954,0.884265055303883,0.012718365180970664,0.9731235663160059
48,0.7722772277227723,0.8156504018389954,0.884265055303883,0.012718365180970664,0.9729288416468245
49,0.7722772277227723,0.8156504018389954,0.884265055303883,0.012718365180970664,0.9729000830959356
50,0.7722772277227723,0.8156504018389954,0.884265055303883,0.012718365180970664,0.9719101533821853
51,0.7623762376237624,0.8156504018389954,0.884265055303883,0.012718365180970664,0.9717346940085462
52,0.7623762376237624,0.8156504018389954,0.884265055303883,0.012718365180970664,0.9714714599276829
53,0.7623762376237624,0.8156504018389954,0.884265055303883,0.012718365180970664,0.9710560605453524
54,0.7722772277227723,0.8156504018389954,0.884265055303883,0.012718365180970664,0.9700423328763499
55,0.7722772277227723,0.8156504018389954,0.884265055303883,0.012718365180970664,0.9694668538621332
56,0.7821782178217822,0.8156504018389954,0.884265055303883,0.012718365180970664,0.9685767142104691
57,0.7821782178217822,0.8156504018389954,0.884265055303883,0.012718365180970664,0.9679657024453993
58,0.7920792079207921,0.8156504018389954,0.884265055303883,0.012718365180970664,0.9674636140703923
59,0.801980198019802,0.8156504018389954,0.884265055303883,0.012718365180970664,0.9671499053569788
60,0.801980198019802,0.8156504018389954,0.884265055303883,0.012718365180970664,0.9658581173848853
61,0.801980198019802,0.8156504018389954,0.884265055303883,0.012718365180970664,0.9657094216093258
62,0.7920792079207921,0.8156504018389954,0.884265055303883,0.012718365180970664,0.9656732292309179
63,0.7920792079207921,0.8156504018389954,0.884265055303883,0.012718365180970664,0.9648857025476293
64,0.7920792079207921,0.8156504018389954,0.884265055303883,0.012718365180970664,0.9643504078746615
65,0.7920792079207921,0.8156504018389954,0.884265055303883,0.012718365180970664,0.9637031222698237
66,0.7920792079207921,0.8156504018389954,0.884265055303883,0.012718365180970664,0.962993864258229
67,0.7920792079207921,0.8156504018389954,0.884265055303883,0.012718365180970664,0.9624908407569368
68,0.7920792079207921,0.8156504018389954,0.884265055303883,0.012718365180970664,0.9621508122451402
69,0.801980198019802,0.8156504018389954,0.884265055303883,0.012718365180970664,0.9618927192081311
70,0.801980198019802,0.8156504018389954,0.884265055303883,0.012718365180970664,0.9604068105064281
71,0.801980198019802,0.8156504018389954,0.884265055303883,0.012718365180970664,0.960315774406676
72,0.801980198019802,0.8156504018389954,0.884265055303883,0.012718365180970664,0.9599573360958441
73,0.801980198019802,0.8156504018389954,0.884265055303883,0.012718365180970664,0.9592601279687872
74,0.8118811881188119,0.8156504018389954,0.884265055303883,0.012718365180970664,0.9586434334377636
75,0.801980198019802,0.8156504018389954,0.884265055303883,0.012718365180970664,0.9582052358718826
76,0.7920792079207921,0.8156504018389954,0.884265055303883,0.012718365180970664,0.95792295376475
77,0.7920792079207921,0.8156504018389954,0.884265055303883,0.012718365180970664,0.9558703747002519
78,0.7821782178217822,0.8156504018389954,0.884265055303883,0.012718365180970664,0.955212533429113
79,0.7821782178217822,0.8156504018389954,0.884265055303883,0.012718365180970664,0.9547557595541929
80,0.7722772277227723,0.8156504018389954,0.884265055303883,0.012718365180970664,0.9535555859683005
81,0.7623762376237624,0.8156504018389954,0.884265055303883,0.012718365180970664,0.953539427322247
82,0.7722772277227723,0.8156504018389954,0.884265055303883,0.012718365180970664,0.9528817049158372
83,0.7821782178217822,0.8156504018389954,0.884265055303883,0.012718365180970664,0.952733876859697
84,0.7920792079207921,0.8156504018389954,0.884265055303883,0.012718365180970664,0.9519166041182067
85,0.7920792079207921,0.8156504018389954,0.884265055303883,0.012718365180970664,0.9517357692151678
86,0.7920792079207921,0.8156504018389954,0.884265055303883,0.012718365180970664,0.9516310736236279
87,0.7920792079207921,0.8156504018389954,0.884265055303883,0.012718365180970664,0.9514315506484513
88,0.7920792079207921,0.8156504018389954,0.884265055303883,0.012718365180970664,0.950522799217988
89,0.801980198019802,0.8156504018389954,0.884265055303883,0.012718365180970664,0.9503495580063669
90,0.8118811881188119,0.8156504018389954,0.884265055303883,0.012718365180970664,0.9503427439960295
91,0.8118811881188119,0.8156504018389954,0.884265055303883,0.012718365180970664,0.9502561868459098
92,0.8118811881188119,0.8156504018389954,0.884265055303883,0.012718365180970664,0.9500907667481188
93,0.8118811881188119,0.8156504018389954,0.884265055303883,0.012718365180970664,0.9485212714303198
94,0.8118811881188119,0.8156504018389954,0.884265055303883,0.012718365180970664,0.947928338969131
95,0.8118811881188119,0.8156504018389954,0.884265055303883,0.012718365180970664,0.9476646665100885
96,0.801980198019802,0.8156504018389954,0.884265055303883,0.012718365180970664,0.9474957319484082
97,0.801980198019802,0.8156504018389954,0.884265055303883,0.012718365180970664,0.9473571575184049
98,0.801980198019802,0.8156504018389954,0.884265055303883,0.012718365180970664,0.9464181650482312
99,0.801980198019802,0.8156504018389954,0.884265055303883,0.012718365180970664,0.9462793755973811
100,0.801980198019802,0.8156504018389954,0.884265055303883,0.012718365180970664,0.9462618761804217
101,0.8118811881188119,0.8156504018389954,0.884265055303883,0.012718365180970664,0.9452805162393604
102,0.8118811881188119,0.8156504018389954,0.884265055303883,0.012718365180970664,0.9451223450031574
103,0.8118811881188119,0.8156504018389954,0.884265055303883,0.012718365180970664,0.9444438009632883
104,0.8118811881188119,0.8156504018389954,0.884265055303883,0.012718365180970664,0.94436136046189
105,0.801980198019802,0.8156504018389954,0.884265055303883,0.012718365180970664,0.9437713977773853
106,0.801980198019802,0.8156504018389954,0.884265055303883,0.012718365180970664,0.943484897876011
107,0.7920792079207921,0.8156504018389954,0.884265055303883,0.012718365180970664,0.9431937728984303
108,0.7920792079207921,0.8156504018389954,0.884265055303883,0.012718365180970664,0.9428459042833655
109,0.801980198019802,0.8156504018389954,0.884265055303883,0.012718365180970664,0.9417808466687985
110,0.8118811881188119,0.8156504018389954,0.884265055303883,0.012718365180970664,0.9416924725268451
111,0.8118811881188119,0.8156504018389954,0.884265055303883,0.012718365180970664,0.9414076417489964
112,0.8118811881188119,0.8156504018389954,0.884265055303883,0.012718365180970664,0.9411429849427251
113,0.8118811881188119,0.8156504018389954,0.884265055303883,0.012718365180970664,0.9405191751835342
114,0.8118811881188119,0.8156504018389954,0.884265055303883,0.012718365180970664,0.9401813915712665
115,0.8118811881188119,0.8156504018389954,0.884265055303883,0.012718365180970664,0.9386125037994061
116,0.8118811881188119,0.8156504018389954,0.884265055303883,0.012718365180970664,0.938186124423973
117,0.801980198019802,0.8156504018389954,0.884265055303883,0.012718365180970664,0.9376630868825704
118,0.801980198019802,0.8156504018389954,0.884265055303883,0.012718365180970664,0.9375248110122127
119,0.7920792079207921,0.8156504018389954,0.884265055303883,0.012718365180970664,0.9372836266933686
120,0.7821782178217822,0.8156504018389954,0.884265055303883,0.012718365180970664,0.9365315003662446
121,0.7821782178217822,0.8156504018389954,0.884265055303883,0.012718365180970664,0.9364677170265147
122,0.7821782178217822,0.8156504018389954,0.884265055303883,0.012718365180970664,0.9364618931990208
123,0.7821782178217822,0.8156504018389954,0.884265055303883,0.012718365180970664,0.936277236111612
124,0.7821782178217822,0.8156504018389954,0.884265055303883,0.012718365180970664,0.9361149511508745
125,0.7821782178217822,0.8156504018389954,0.884265055303883,0.012718365180970664,0.9356058572534828
126,0.7821782178217822,0.8156504018389954,0.884265055303883,0.012718365180970664,0.9353444066090474
127,0.7821782178217822,0.8156504018389954,0.884265055303883,0.012718365180970664,0.9348467006612863
128,0.7821782178217822,0.8156504018389954,0.884265055303883,0.012718365180970664,0.934627185891618
129,0.7821782178217822,0.8156504018389954,0.884265055303883,0.012718365180970664,0.9339966563288079
130,0.7821782178217822,0.8156504018389954,0.884265055303883,0.012718365180970664,0.9334470036370792
131,0.7722772277227723,0.8156504018389954,0.884265055303883,0.012718365180970664,0.9320940648234438
132,0.7722772277227723,0.8156504018389954,0.884265055303883,0.012718365180970664,0.931974802077046
133,0.7722772277227723,0.8156504018389954,0.884265055303883,0.012718365180970664,0.931024961853792
134,0.7821782178217822,0.8156504018389954,0.884265055303883,0.012718365180970664,0.9298397698950175
135,0.7821782178217822,0.8156504018389954,0.884265055303883,0.012718365180970664,0.9293105669991805
136,0.7722772277227723,0.8156504018389954,0.884265055303883,0.012718365180970664,0.9285118326466328
137,0.7623762376237624,0.8156504018389954,0.884265055303883,0.012718365180970664,0.9274060830962871
138,0.7623762376237624,0.8156504018389954,0.884265055303883,0.012718365180970664,0.9264405861573181
139,0.7722772277227723,0.8156504018389954,0.884265055303883,0.012718365180970664,0.9251921053056902
140,0.7722772277227723,0.8156504018389954,0.884265055303883,0.012718365180970664,0.9251652123384787
141,0.7623762376237624,0.8156504018389954,0.884265055303883,0.012718365180970664,0.9240590404184641
142,0.7722772277227723,0.8156504018389954,0.884265055303883,0.012718365180970664,0.9236344635070217
143,0.7722772277227723,0.8156504018389954,0.884265055303883,0.012718365180970664,0.9223842162168222
144,0.7722772277227723,0.8156504018389954,0.884265055303883,0.012718365180970664,0.9197636504073488
145,0.7722772277227723,0.8156504018389954,0.884265055303883,0.012718365180970664,0.9196838437145647
146,0.7722772277227723,0.8156504018389954,0.884265055303883,0.012718365180970664,0.9183595853287855
147,0.7722772277227723,0.8156504018389954,0.884265055303883,0.012718365180970664,0.917976010517215
148,0.7722772277227723,0.8156504018389954,0.884265055303883,0.012718365180970664,0.9170243439666717
149,0.7722772277227723,0.8156504018389954,0.884265055303883,0.012718365180970664,0.9167144188684485
150,0.7722772277227723,0.8156504018389954,0.884265055303883,0.012718365180970664,0.9164056917933233
151,0.7722772277227723,0.8156504018389954,0.884265055303883,0.012718365180970664,0.9162336017560082
152,0.7821782178217822,0.8156504018389954,0.884265055303883,0.012718365180970664,0.9155374029531904
153,0.7821782178217822,0.8156504018389954,0.884265055303883,0.012718365180970664,0.9155128703275851
154,0.7821782178217822,0.8156504018389954,0.884265055303883,0.012718365180970664,0.9150838052248114
155,0.7821782178217822,0.8156504018389954,0.884265055303883,0.012718365180970664,0.9144452247635407
156,0.7821782178217822,0.8156504018389954,0.884265055303883,0.012718365180970664,0.9143707275718667
157,0.7821782178217822,0.8156504018389954,0.884265055303883,0.012718365180970664,0.914099460618022
158,0.7821782178217822,0.8156504018389954,0.884265055303883,0.012718365180970664,0.9139936701655317
159,0.7821782178217822,0.8156504018389954,0.884265055303883,0.012718365180970664,0.9138774739195907
160,0.7722772277227723,0.8156504018389954,0.884265055303883,0.012718365180970664,0.9137601419518514
161,0.7821782178217822,0.8156504018389954,0.884265055303883,0.012718365180970664,0.9137573248352001
162,0.7722772277227723,0.8156504018389954,0.884265055303883,0.012718365180970664,0.913526261420531
163,0.7821782178217822,0.8156504018389954,0.884265055303883,0.012718365180970664,0.9132096581674377
164,0.7920792079207921,0.8156504018389954,0.884265055303883,0.012718365180970664,0.9131357496653425
165,0.7920792079207921,0.8156504018389954,0.884265055303883,0.012718365180970664,0.9125810099686932
166,0.7920792079207921,0.8156504018389954,0.884265055303883,0.012718365180970664,0.9119285128468664
167,0.7821782178217822,0.8156504018389954,0.884265055303883,0.012718365180970664,0.9115925863719094
168,0.7722772277227723,0.8156504018389954,0.884265055303883,0.012718365180970664,0.9111341378581997
169,0.7722772277227723,0.8156504018389954,0.884265055303883,0.012718365180970664,0.9109685403556288
170,0.7722772277227723,0.8156504018389954,0.884265055303883,0.012718365180970664,0.9102401166898565
171,0.7722772277227723,0.8156504018389954,0.884265055303883,0.012718365180970664,0.9098792705444505
172,0.7722772277227723,0.8156504018389954,0.884265055303883,0.012718365180970664,0.9091158391571494
173,0.7722772277227723,0.8156504018389954,0.884265055303883,0.012718365180970664,0.9088587708277176
174,0.7623762376237624,0.8156504018389954,0.884265055303883,0.012718365180970664,0.9084303967082504
175,0.7623762376237624,0.8156504018389954,0.884265055303883,0.012718365180970664,0.9084150068093271
176,0.7722772277227723,0.8156504018389954,0.884265055303883,0.012718365180970664,0.9083137021221933
177,0.7821782178217822,0.8156504018389954,0.884265055303883,0.012718365180970664,0.9067143571396219
178,0.7821782178217822,0.8156504018389954,0.884265055303883,0.012718365180970664,0.9065732462859335
179,0.7920792079207921,0.8156504018389954,0.884265055303883,0.012718365180970664,0.906491195131539
180,0.7821782178217822,0.8156504018389954,0.884265055303883,0.012718365180970664,0.9061206486230803
181,0.7920792079207921,0.8156504018389954,0.884265055303883,0.012718365180970664,0.9056447269354523
182,0.801980198019802,0.8156504018389954,0.884265055303883,0.012718365180970664,0.905226926926288
183,0.801980198019802,0.8156504018389954,0.884265055303883,0.012718365180970664,0.9051205999733802
184,0.801980198019802,0.8156504018389954,0.884265055303883,0.012718365180970664,0.9039133796610638
185,0.801980198019802,0.8156504018389954,0.884265055303883,0.012718365180970664,0.9037086278103079
186,0.801980198019802,0.8156504018389954,0.884265055303883,0.012718365180970664,0.9034889697454215
187,0.801980198019802,0.8156504018389954,0.884265055303883,0.012718365180970664,0.9033403272280599
188,0.801980198019802,0.8156504018389954,0.884265055303883,0.012718365180970664,0.9032814479573569
189,0.801980198019802,0.8156504018389954,0.884265055303883,0.012718365180970664,0.9029637861003025
190,0.801980198019802,0.8156504018389954,0.884265055303883,0.012718365180970664,0.90293047548119
191,0.801980198019802,0.8156504018389954,0.884265055303883,0.012718365180970664,0.9028309790351408
192,0.801980198019802,0.8156504018389954,0.884265055303883,0.012718365180970664,0.9028012151894481
193,0.801980198019802,0.8156504018389954,0.884265055303883,0.012718365180970664,0.9022421560881339
194,0.801980198019802,0.8156504018389954,0.884265055303883,0.012718365180970664,0.9022406893578611
195,0.8118811881188119,0.8156504018389954,0.884265055303883,0.012718365180970664,0.9020567370489154
196,0.8217821782178217,0.8156504018389954,0.884265055303883,0.012718365180970664,0.9020144261127538
197,0.8316831683168316,0.8156504018389954,0.884265055303883,0.012718365180970664,0.9014554568269835
198,0.8316831683168316,0.8156504018389954,0.884265055303883,0.012718365180970664,0.9009538640257252
199,0.8316831683168316,0.8156504018389954,0.884265055303883,0.012718365180970664,0.9000200938534832
200,0.8415841584158416,0.8156504018389954,0.884265055303883,0.012718365180970664,0.8994861431428368
201,0.8316831683168316,0.8156504018389954,0.884265055303883,0.012718365180970664,0.8993108231639197
202,0.8316831683168316,0.8156504018389954,0.884265055303883,0.012718365180970664,0.8992254005326398
203,0.8316831683168316,0.8156504018389954,0.884265055303883,0.012718365180970664,0.8991752385126653
204,0.8217821782178217,0.8156504018389954,0.884265055303883,0.012718365180970664,0.8988868181036506
205,0.8217821782178217,0.8156504018389954,0.884265055303883,0.012718365180970664,0.8986629266612673
206,0.8316831683168316,0.8156504018389954,0.884265055303883,0.012718365180970664,0.898612454018491
207,0.8316831683168316,0.8156504018389954,0.884265055303883,0.012718365180970664,0.8985079663586861
208,0.8415841584158416,0.8156504018389954,0.884265055303883,0.012718365180970664,0.8984674083422806
209,0.8415841584158416,0.8156504018389954,0.884265055303883,0.012718365180970664,0.898396529275372
210,0.8415841584158416,0.8156504018389954,0.884265055303883,0.012718365180970664,0.8982260499458623
211,0.8415841584158416,0.8156504018389954,0.884265055303883,0.012718365180970664,0.8981540000014738
212,0.8415841584158416,0.8156504018389954,0.884265055303883,0.012718365180970664,0.898078991085103
213,0.8415841584158416,0.8156504018389954,0.884265055303883,0.012718365180970664,0.8977055737324077
214,0.8316831683168316,0.8156504018389954,0.884265055303883,0.012718365180970664,0.897483738654963
215,0.8316831683168316,0.8156504018389954,0.884265055303883,0.012718365180970664,0.8972961117051163
216,0.8316831683168316,0.8156504018389954,0.884265055303883,0.012718365180970664,0.8972781811436651
217,0.8217821782178217,0.8156504018389954,0.884265055303883,0.012718365180970664,0.8971990103589597
218,0.8316831683168316,0.8156504018389954,0.884265055303883,0.012718365180970664,0.8971639508970216
219,0.8316831683168316,0.8156504018389954,0.884265055303883,0.012718365180970664,0.8971025517737828
220,0.8415841584158416,0.8156504018389954,0.884265055303883,0.012718365180970664,0.896999206875397
221,0.8415841584158416,0.8156504018389954,0.884265055303883,0.012718365180970664,0.8969702559000708
222,0.8415841584158416,0.8156504018389954,0.884265055303883,0.012718365180970664,0.8968405834199014
223,0.8316831683168316,0.8156504018389954,0.884265055303883,0.012718365180970664,0.8968019456906648
224,0.8316831683168316,0.8156504018389954,0.884265055303883,0.012718365180970664,0.8967751043084452
225,0.8316831683168316,0.8156504018389954,0.884265055303883,0.012718365180970664,0.896695675435975
226,0.8217821782178217,0.8156504018389954,0.884265055303883,0.012718365180970664,0.8966627382731346
227,0.8217821782178217,0.8156504018389954,0.884265055303883,0.012718365180970664,0.8966570878213019
228,0.8217821782178217,0.8156504018389954,0.884265055303883,0.012718365180970664,0.8966343847755022
229,0.8217821782178217,0.8156504018389954,0.884265055303883,0.012718365180970664,0.8965644345732008
230,0.8217821782178217,0.8156504018389954,0.884265055303883,0.012718365180970664,0.8965157295165995
231,0.8118811881188119,0.8156504018389954,0.884265055303883,0.012718365180970664,0.8964738757384944
232,0.8217821782178217,0.8156504018389954,0.884265055303883,0.012718365180970664,0.8963720028880826
233,0.8217821782178217,0.8156504018389954,0.884265055303883,0.012718365180970664,0.8963433254719381
234,0.8217821782178217,0.8156504018389954,0.884265055303883,0.012718365180970664,0.8960373360634981
235,0.8118811881188119,0.8156504018389954,0.884265055303883,0.012718365180970664,0.8958452451400073
236,0.8217821782178217,0.8156504018389954,0.884265055303883,0.012718365180970664,0.8958143743333215
237,0.8316831683168316,0.8156504018389954,0.884265055303883,0.012718365180970664,0.8955939020653166
238,0.8415841584158416,0.8156504018389954,0.884265055303883,0.012718365180970664,0.8955095142491409
239,0.8415841584158416,0.8156504018389954,0.884265055303883,0.012718365180970664,0.8954906914163946
240,0.8316831683168316,0.8156504018389954,0.884265055303883,0.012718365180970664,0.8954815116234119
241,0.8217821782178217,0.8156504018389954,0.884265055303883,0.012718365180970664,0.8953438247895881
242,0.8217821782178217,0.8156504018389954,0.884265055303883,0.012718365180970664,0.8952271337947281
243,0.8217821782178217,0.8156504018389954,0.884265055303883,0.012718365180970664,0.8951265380206559
244,0.8118811881188119,0.8156504018389954,0.884265055303883,0.012718365180970664,0.8951203550319766
245,0.801980198019802,0.8156504018389954,0.884265055303883,0.012718365180970664,0.8950317303592792
246,0.801980198019802,0.8156504018389954,0.884265055303883,0.012718365180970664,0.8948762022157273
247,0.7920792079207921,0.8156504018389954,0.884265055303883,0.012718365180970664,0.8948210724348217
248,0.7821782178217822,0.8156504018389954,0.884265055303883,0.012718365180970664,0.8947485425495726
249,0.7821782178217822,0.8156504018389954,0.884265055303883,0.012718365180970664,0.8947146012104404
250,0.7821782178217822,0.8156504018389954,0.884265055303883,0.012718365180970664,0.8947044900623323
251,0.7821782178217822,0.8156504018389954,0.884265055303883,0.012718365180970664,0.8944200592131549
252,0.7722772277227723,0.8156504018389954,0.884265055303883,0.012718365180970664,0.8943954468552007
253,0.7722772277227723,0.8156504018389954,0.884265055303883,0.012718365180970664,0.8942604870193156
254,0.7722772277227723,0.8156504018389954,0.884265055303883,0.012718365180970664,0.8941329284165177
255,0.7722772277227723,0.8156504018389954,0.884265055303883,0.012718365180970664,0.8939716997297361
256,0.7722772277227723,0.8156504018389954,0.884265055303883,0.012718365180970664,0.8938369651841721
257,0.7623762376237624,0.8156504018389954,0.884265055303883,0.012718365180970664,0.8937429494787893
258,0.7524752475247525,0.8156504018389954,0.884265055303883,0.012718365180970664,0.8935421414708612
259,0.7524752475247525,0.8156504018389954,0.884265055303883,0.012718365180970664,0.8934448699248253
260,0.7524752475247525,0.8156504018389954,0.884265055303883,0.012718365180970664,0.8933924247591509
261,0.7524752475247525,0.8156504018389954,0.884265055303883,0.012718365180970664,0.8933506492229715
262,0.7425742574257426,0.8156504018389954,0.884265055303883,0.012718365180970664,0.8932665429193478
263,0.7524752475247525,0.8156504018389954,0.884265055303883,0.012718365180970664,0.8932002104597068
264,0.7425742574257426,0.8156504018389954,0.884265055303883,0.012718365180970664,0.8931662789297901
265,0.7425742574257426,0.8156504018389954,0.884265055303883,0.012718365180970664,0.8930708959029561
266,0.7425742574257426,0.8156504018389954,0.884265055303883,0.012718365180970664,0.8929559572037762
267,0.7425742574257426,0.8156504018389954,0.884265055303883,0.012718365180970664,0.8928892713628552
268,0.7524752475247525,0.8156504018389954,0.884265055303883,0.012718365180970664,0.8927680107721623
269,0.7623762376237624,0.8156504018389954,0.884265055303883,0.012718365180970664,0.8926460157284517
270,0.7623762376237624,0.8156504018389954,0.884265055303883,0.012718365180970664,0.8925020835540429
271,0.7524752475247525,0.8156504018389954,0.884265055303883,0.012718365180970664,0.8923201379005035
272,0.7524752475247525,0.8156504018389954,0.884265055303883,0.012718365180970664,0.8922448218403436
273,0.7524752475247525,0.8156504018389954,0.884265055303883,0.012718365180970664,0.892224662097607
274,0.7524752475247525,0.8156504018389954,0.884265055303883,0.012718365180970664,0.8921038443799537
275,0.7623762376237624,0.8156504018389954,0.884265055303883,0.012718365180970664,0.8920270456858636
276,0.7623762376237624,0.8156504018389954,0.884265055303883,0.012718365180970664,0.891842982441897
277,0.7623762376237624,0.8156504018389954,0.884265055303883,0.012718365180970664,0.891715168192473
278,0.7623762376237624,0.8156504018389954,0.884265055303883,0.012718365180970664,0.891600360682538
279,0.7623762376237624,0.8156504018389954,0.884265055303883,0.012718365180970664,0.8915801621867392
280,0.7524752475247525,0.8156504018389954,0.884265055303883,0.012718365180970664,0.8915638477059442
281,0.7623762376237624,0.8156504018389954,0.884265055303883,0.012718365180970664,0.891549292635056
282,0.7623762376237624,0.8156504018389954,0.884265055303883,0.012718365180970664,0.8914309257302921
283,0.7623762376237624,0.8156504018389954,0.884265055303883,0.012718365180970664,0.8912971423580034
284,0.7623762376237624,0.8156504018389954,0.884265055303883,0.012718365180970664,0.8911071570895199
285,0.7623762376237624,0.8156504018389954,0.884265055303883,0.012718365180970664,0.8909102479371381
286,0.7623762376237624,0.8156504018389954,0.884265055303883,0.012718365180970664,0.890892005505903
287,0.7623762376237624,0.8156504018389954,0.884265055303883,0.012718365180970664,0.8908391277197092
288,0.7524752475247525,0.8156504018389954,0.884265055303883,0.012718365180970664,0.8907520128842922
289,0.7524752475247525,0.8156504018389954,0.884265055303883,0.012718365180970664,0.8907241291819212
290,0.7425742574257426,0.8156504018389954,0.884265055303883,0.012718365180970664,0.8906323507929195
291,0.7425742574257426,0.8156504018389954,0.884265055303883,0.012718365180970664,0.8906034326034699
292,0.7425742574257426,0.8156504018389954,0.884265055303883,0.012718365180970664,0.8905723058679849
293,0.7326732673267327,0.8156504018389954,0.884265055303883,0.012718365180970664,0.8905684379195945
294,0.7326732673267327,0.8156504018389954,0.884265055303883,0.012718365180970664,0.8905517112286246
295,0.7326732673267327,0.8156504018389954,0.884265055303883,0.012718365180970664,0.8905136140766876
296,0.7227722772277227,0.8156504018389954,0.884265055303883,0.012718365180970664,0.8904111983428211
297,0.7227722772277227,0.8156504018389954,0.884265055303883,0.012718365180970664,0.8903577702879432
298,0.7128712871287128,0.8156504018389954,0.884265055303883,0.012718365180970664,0.8902932363012246
299,0.7128712871287128,0.8156504018389954,0.884265055303883,0.012718365180970664,0.8899439276133276
300,0.7128712871287128,0.8156504018389954,0.884265055303883,0.012718365180970664,0.889915697116661
301,0.7128712871287128,0.8156504018389954,0.884265055303883,0.012718365180970664,0.8898961756976316
302,0.7227722772277227,0.8156504018389954,0.884265055303883,0.012718365180970664,0.8898739395315749
303,0.7128712871287128,0.8156504018389954,0.884265055303883,0.012718365180970664,0.8896241223165287
304,0.7128712871287128,0.8156504018389954,0.884265055303883,0.012718365180970664,0.8896240849379793
